budget,model,strategy,objective,solver,config,avg_decision_coverage,avg_density_phi,decision_D1_coverage,decision_D2_coverage,decision_D3_coverage,decision_D4_coverage,decision_D5_coverage,global_gr_coverage,redundancy_score,semantic_volume
500,google/embeddinggemma-300m,prior,fl,greedy,prior/fl/greedy,0.7590641993676724,0.06992777950956293,0.7642823894024126,0.7529430643700051,0.7439531378827121,0.7387465456509834,0.6878030222735612,0.7544301841066965,0.40482022985816,-0.5751547592885371
500,google/embeddinggemma-300m,prior,mmr,cost_norm,prior/mmr/cost_norm,0.6013940836187437,0.07360627081350617,0.6050015396288799,0.5982266558549741,0.5887335279241864,0.5830758765271882,0.5836755958552672,0.5795231036265125,0.16597442402732823,-0.0936263786312544
500,google/embeddinggemma-300m,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.5986531008964593,0.07286843016989669,0.6029883538479855,0.5943702538495705,0.5827610832943004,0.5959589394521126,0.5860159556955771,0.5770905095818729,0.15844073410163512,-0.08625845192878875
500,google/embeddinggemma-300m,prior,fl,cost_norm,prior/fl/cost_norm,0.784384970847346,0.06240502871432394,0.7959395304495237,0.7765017150829415,0.7677604325068466,0.7485052657493367,0.7353622801048421,0.7741377169721648,0.3574754619654619,-1.4144426038805045
500,google/embeddinggemma-300m,prior,dpp,dpp,prior/dpp/dpp,0.5868503116036939,0.09883674543421224,0.5872834395450457,0.5841912290646445,0.5771183992209552,0.5637393009944811,0.5510967300603727,0.5484145685556877,0.248222124745261,-0.2327804403854007
500,google/embeddinggemma-300m,prior,mmr,topk,prior/mmr/topk,0.5432659601334837,0.10153004860962336,0.5417066153648422,0.5405859013763811,0.5338779194059075,0.5399761519213132,0.5510967300603727,0.507218116984641,0.405281875844834,-4.959413992144379
500,google/embeddinggemma-300m,prior,graphcut,topk,prior/graphcut/topk,0.5432659601334837,0.10153004860962336,0.5417066153648422,0.5405859013763811,0.5338779194059075,0.5399761519213132,0.5510967300603727,0.507218116984641,0.405281875844834,-4.959413992144379
500,google/embeddinggemma-300m,prior,fl,topk,prior/fl/topk,0.5432659601334837,0.10153004860962336,0.5417066153648422,0.5405859013763811,0.5338779194059075,0.5399761519213132,0.5510967300603727,0.507218116984641,0.405281875844834,-4.959413992144379
500,Qwen/Qwen3-Embedding-0.6B,prior,mmr,greedy,prior/mmr/greedy,0.8089385478701793,0.0290111030961545,0.8071535074123529,0.8092792682466365,0.8052113734379965,0.7994705032468302,0.7451980868295721,0.8010091986814114,0.4983184727014236,-0.833981145559898
500,Qwen/Qwen3-Embedding-0.6B,prior,graphcut,greedy,prior/graphcut/greedy,0.8034924804993023,0.029072998570418864,0.8006208372913912,0.8057357119590021,0.7955144761813214,0.8011204313617619,0.7451980868295721,0.7974608648946601,0.49329150172899355,-0.8703055799640013
500,Qwen/Qwen3-Embedding-0.6B,prior,fl,greedy,prior/fl/greedy,0.927303163132513,0.021765886111852695,0.9285493429061743,0.9242913527805288,0.9259072802167985,0.9145731792640746,0.8579234696764956,0.9161245677469095,0.7480382548188264,-2.117283086169441
500,Qwen/Qwen3-Embedding-0.6B,prior,mmr,cost_norm,prior/mmr/cost_norm,0.8327555328942178,0.026647230122624984,0.8318312597439965,0.829905706208945,0.8374688096369411,0.8390529112148511,0.7880023403048076,0.8217265125672686,0.563399758260205,-0.7794145091946395
500,Qwen/Qwen3-Embedding-0.6B,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.8325420932901428,0.026657158276066184,0.8308445395775415,0.829348663382557,0.8392945861910761,0.833497659062403,0.7686467179735648,0.822163993930119,0.5630144076246135,-0.7893592642866215
500,Qwen/Qwen3-Embedding-0.6B,prior,fl,cost_norm,prior/fl/cost_norm,0.9324273298341912,0.02181343965777108,0.9355118025481803,0.9292166742260826,0.9287359899702653,0.9184597766198929,0.8495345022094113,0.9234072352605488,0.7099888715541588,-5.156462809949551
500,Qwen/Qwen3-Embedding-0.6B,prior,dpp,dpp,prior/dpp/dpp,0.7805930784141881,0.03558662318940854,0.7774799581102775,0.7805726533272032,0.7816593141315287,0.7696631306465022,0.75453174583639,0.7610112432616792,0.582397388259195,-1.158386472296321
500,Qwen/Qwen3-Embedding-0.6B,prior,mmr,topk,prior/mmr/topk,0.746445996665575,0.03798740589551909,0.7447408617943224,0.7446783409661341,0.7444585271710267,0.7211825311178934,0.7410028316902741,0.7271009252599426,0.7541434887164044,-7.880991956113644
500,Qwen/Qwen3-Embedding-0.6B,prior,graphcut,topk,prior/graphcut/topk,0.746445996665575,0.03798740589551909,0.7447408617943224,0.7446783409661341,0.7444585271710267,0.7211825311178934,0.7410028316902741,0.7271009252599426,0.7541434887164044,-7.880991956113644
500,Qwen/Qwen3-Embedding-0.6B,prior,fl,topk,prior/fl/topk,0.746445996665575,0.03798740589551909,0.7447408617943224,0.7446783409661341,0.7444585271710267,0.7211825311178934,0.7410028316902741,0.7271009252599426,0.7541434887164044,-7.880991956113644
500,all-mpnet-base-v2,prior,mmr,greedy,prior/mmr/greedy,0.46389804489041153,0.09873401617877325,0.45916108605461553,0.4671188020860345,0.46065239040756667,0.4631802663360638,0.36970619644714353,0.4469568259854235,0.016213792723818805,-0.03392940934995798
500,all-mpnet-base-v2,prior,graphcut,greedy,prior/graphcut/greedy,0.4552617591162505,0.0978011880772856,0.449753395748458,0.4619866271122267,0.4495910631103803,0.4449024338657359,0.36970619644714353,0.43982547587977044,0.009715883651740611,-0.09633408388123599
500,all-mpnet-base-v2,prior,fl,greedy,prior/fl/greedy,0.7296501328727929,0.07464940896925498,0.7355596744975135,0.7266203858182951,0.718693133519509,0.7023881294887796,0.6201014384858397,0.7389195735928302,0.3497965408330959,-0.5347837830450548
